ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,job,housing,loan,contact,emp.var.rate,cons.price.idx,cons.conf.idx,revolve_ind,delq_ind,score
21334,5.00E+05,1,1,1,53,13331,13307,15734,-101,27145,1479,13941,16392,470,27916,1994,12670,admin.,no,yes, ,1.4,93.444,-36.1,1,1,0.357767072
21335,410000,1,2,1,54,1413,1701,6566,5206,986,986,1710,7064,430,990,990,990,admin.,yes,yes,cellular,1.4,93.444,-36.1,0,1,0.223120781
21336,50000,1,2,1,53,NA,50813,51131,49099,19739,19905,1998,2374,1130,523,537,633,technician,yes,yes,cellular,1.4,93.444,-36.1,1,0,0.342482452
21337,2.00E+05,1,6,1,66,143994,102211,54762,55858,56338,57360,4767,2573,2604,1997,2228,2094,admin.,yes,yes,cellular,1.4,93.444,-36.1,1,0,0.404325109
21338,230000,1,3,1,55,208273,214423,214585,NA,176893,183699,10012,10000,10000,10000,10000,10000,admin.,no,no, ,1.4,93.444,-36.1,1,1,0.330152411
21339,20000,1,3,2,53,19165,16851,14431,NA,10100,0,3000,3000,5000,6000,0,0,technician,yes,yes,cellular,1.4,93.444,-36.1,1,1,0.953491126
21340,3.00E+05,1,3,1,53,-3,-3,-3,580,992,NA,0,0,583,992,1205,96,blue-collar,no,no, ,1.4,93.444,-36.1,0,1,0.55446993
21341,20000,1,3,3,57,19071,20442,20141,19888,20318,20364,2000,1200,1300,1000,1000,1000,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.083891698
21342,380000,1,1,1,55,59881,61070,62350,63623,NA,66204,2185,2263,2310,2282,2363,2380,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.660799229
21343,150000,1,2,1,57,14496,15546,16303,NA,16582,17166,1600,1300,0,1100,1000,1000,blue-collar,yes,no,cellular,1.4,93.444,-36.1,0,0,0.972523084
21344,20000,1,2,1,53,5397,6153,5914,13385,NA,0,1000,99,13401,5490,0,0,services,yes,no,cellular,1.4,93.444,-36.1,0,1,0.027585635
21345,130000,1,3,2,56,33928,35356,36782,31309,32480,33953,2000,2000,2000,2000,2000,3000,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.146463026
21346,350000,1,1,1,57,262719,269742,263086,269832,271763,276224,11500,18000,11000,11500,14000,12000,admin.,yes,no, ,1.4,93.444,-36.1,1,0,0.575708024
21347,440000,1,1,1,64,427038,431540,413605,355274,361170,NA,20000,18000,18003,15000,13000,17000,admin.,yes,no,cellular,1.4,93.444,-36.1,1,1,0.991729502
21348,170000,1,2,1,54,186,116,0,0,NA,275,116,0,0,0,275,0,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.069516957
21349,70000,1,1,1,67,275,400,2,2,2,2,10400,10002,0,0,0,0,technician,no,no, ,1.4,93.444,-36.1,1,0,0.026628915
21350,270000,1,1,1,58,9211,8913,3255,9052,NA,14743,9012,3286,9097,13683,14774,14512,blue-collar,yes,no,cellular,1.4,93.444,-36.1,1,0,0.778407506
21351,5.00E+05,1,2,1,59,NA,NA,NA,212010,214287,218266,7200,8000,10010,7500,7266,6218,technician,yes,no, ,1.4,93.444,-36.1,0,0,0.344978409
21352,2.00E+05,1,3,1,60,NA,136946,142735,149574,151108,142190,4916,8011,10800,5411,0,4959,entrepreneur,yes,no,cellular,1.4,93.444,-36.1,1,0,0.886541852
21353,290000,1,3,1,55,21372,25278,29127,32901,36634,40460,5000,5000,5000,5000,5000,5000,technician,yes,no,cellular,1.4,93.444,-36.1,0,1,0.015480693
21354,50000,1,1,2,54,48092,35513,35230,32888,19624,20112,2500,2500,3000,2000,2000,2500,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.759238142
21355,20000,1,3,1,57,1472,211,-1050,NA,-1830,780,0,0,0,0,3000,0,blue-collar,no,no,cellular,1.4,93.444,-36.1,0,1,0.352031049
21356,80000,1,3,1,56,49897,50892,52472,53674,NA,NA,1822,2401,2581,1238,1816,3746,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.432056088
21357,70000,1,2,2,55,31081,23839,24717,19754,NA,25070,1474,1352,3722,2500,3292,663,technician,yes,no,cellular,1.4,93.444,-36.1,1,0,0.232175719
21358,50000,1,3,1,53,NA,49466,NA,25381,9652,9464,1974,2442,1669,330,1342,330,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.449260576
21359,160000,1,2,1,55,155389,152162,154715,155026,NA,81089,6911,6500,4270,2518,2994,0,admin.,no,yes,cellular,1.4,93.444,-36.1,1,0,0.234601141
21360,70000,1,1,3,57,70051,69398,70352,69936,NA,65942,3567,2667,2321,2391,2316,2466,technician,yes,yes,cellular,1.4,93.444,-36.1,0,0,0.005739811
21361,230000,1,1,2,59,0,0,NA,0,NA,0,0,0,0,1715,0,0,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.238599165
21362,180000,1,2,1,70,12216,13724,15495,NA,NA,17685,1724,2000,1300,1000,1000,792,technician,yes,no,cellular,1.4,93.444,-36.1,0,1,0.409208172
21363,20000,1,2,2,56,19977,19375,18405,17680,18000,19000,0,0,0,1500,1000,1000,management,yes,no,cellular,1.4,93.444,-36.1,1,0,0.381997238
21364,350000,1,1,1,70,106813,100895,70244,NA,57583,45554,4000,3371,2089,3008,1300,1500,technician,no,no,cellular,1.4,93.444,-36.1,1,1,0.347749096
21365,70000,1,2,1,54,20706,21410,22437,23448,23914,24415,1351,1378,1389,855,885,1132,self-employed,yes,yes,cellular,1.4,93.444,-36.1,0,1,0.192227609
21366,20000,1,2,2,54,37720,12266,8999,NA,10167,11710,1200,1200,1600,1500,1700,1000,blue-collar,yes,no,cellular,1.4,93.444,-36.1,1,0,0.771184588
21367,180000,1,2,2,56,89560,90940,92868,94243,NA,95819,3460,4000,3501,2690,3000,2603,technician,no,yes,cellular,1.4,93.444,-36.1,1,0,0.381671425
21368,320000,1,3,1,56,274210,262737,199761,NA,68920,62702,9441,7821,7361,2227,2046,1892,technician,no,no,cellular,1.4,93.444,-36.1,1,1,0.995523903
21369,50000,1,2,1,53,17946,NA,21904,21243,20225,19850,1306,3264,0,846,856,804,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.165155349
21370,50000,1,2,1,56,48895,49455,49245,48657,20050,17376,1775,2070,1232,625,585,560,technician,yes,no,cellular,1.4,93.444,-36.1,1,0,0.472477025
21371,180000,1,2,1,55,6854,NA,10600,NA,9510,9510,560,10600,0,9510,0,4600,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.925845798
21372,130000,1,2,1,55,780,780,390,390,NA,540,390,0,390,1080,0,390,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.756956926
21373,20000,1,3,2,57,170,-220,NA,18990,390,NA,0,0,19990,390,930,0,blue-collar,no,no,cellular,1.4,93.444,-36.1,0,1,0.029951727
21374,5.00E+05,1,2,1,54,108075,106532,NA,90435,91924,81378,5014,4500,4000,4052,3007,4013,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.350735646
21375,50000,1,2,1,58,382,-286,NA,NA,-572,-962,0,1908,764,0,0,0,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.984316081
21376,760000,1,3,1,54,447670,455970,462497,469931,474421,480598,20011,19500,19019,18003,20000,22000,services,yes,yes,cellular,1.4,93.444,-36.1,1,1,0.959855711
21377,20000,1,2,1,55,13139,12636,15212,14675,14835,NA,0,3100,0,700,600,2000,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.190543336
21378,2.00E+05,1,1,1,54,22413,890,1649,NA,NA,NA,890,1649,2121,0,51110,1053,self-employed,yes,no,cellular,1.4,93.444,-36.1,1,1,0.845116589
21379,5.00E+05,1,2,1,59,-3182,-3885,NA,555,1096,1349,0,5359,555,1096,1349,2358,services,yes,no,telephone,1.4,93.444,-36.1,0,1,0.652652825
21380,70000,1,1,1,54,1261,1261,390,780,390,0,1261,390,780,0,0,780,admin.,yes,no,cellular,1.4,93.444,-36.1,1,1,0.28876723
21381,50000,1,2,1,54,48556,49240,48647,36411,32087,22909,1804,2045,1314,1268,0,2436,admin.,no,no,cellular,1.4,93.444,-36.1,1,0,0.307066543
21382,680000,1,2,2,64,568532,577681,NA,565669,524315,NA,22000,23000,21300,20000,17500,17000,admin.,no,no, ,1.4,93.444,-36.1,0,0,0.557855108
21383,290000,1,2,1,53,4975,3688,3164,2277,1497,1887,1027,1000,1000,1497,1887,2277,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.657453028
21384,450000,1,1,1,53,17530,3873,3119,8970,NA,11990,3885,3128,9008,1323,12008,214,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.011206539
21385,370000,1,1,1,68,8207,11054,15840,20542,NA,30034,3000,5000,5000,5000,5000,5000,admin.,no,no, ,1.4,93.444,-36.1,0,1,0.568764358
21386,80000,1,1,1,53,9527,42908,42108,30610,32396,31743,42908,2400,1900,2600,0,2700,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.265444414
21387,40000,1,1,1,57,87313,88918,92387,94078,101340,NA,2729,3692,2846,7540,0,0,services,yes,no,cellular,1.4,93.444,-36.1,0,0,0.475523672
21388,60000,1,1,1,54,60500,58926,NA,58822,56661,40700,0,2500,2500,3000,4500,3000,blue-collar,no,no,cellular,1.4,93.444,-36.1,1,1,0.219618311
21389,3.00E+05,1,1,1,58,NA,5779,-1921,NA,1912,1921,5823,0,0,3833,9,0,admin.,no,no,cellular,1.4,93.444,-36.1,1,0,0.089544742
21390,430000,1,1,1,69,3658,1962,6591,854,44275,32731,1962,6591,1026,50000,0,3000,admin.,no,no,cellular,1.4,93.444,-36.1,0,1,0.225057572
21391,190000,1,3,1,67,186797,191210,NA,190545,191478,187875,9000,9000,0,7033,7348,10000,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.131596691
21392,2.00E+05,1,2,1,65,1269,3784,5755,2255,8014,3635,3789,5860,2282,8042,3640,4850,management,no,no,cellular,1.4,93.444,-36.1,1,0,0.726979424
21393,150000,1,1,1,54,23959,23276,25294,NA,27143,27563,0,2400,2201,1100,1000,0,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.169103951
21394,2.00E+05,1,1,1,58,0,0,NA,0,NA,0,0,0,0,0,0,0,technician,yes,no,cellular,1.4,93.444,-36.1,0,1,0.618924294
21395,50000,1,1,1,58,55262,53057,50447,NA,22658,NA,2000,1703,1406,721,645,658,admin.,no,no,cellular,1.4,93.444,-36.1,0,1,0.805795222
21396,3.00E+05,1,1,1,55,14202,NA,0,11940,NA,2402,0,0,11940,17693,2402,0,technician,yes,no,cellular,1.4,93.444,-36.1,1,0,0.202099367
21397,480000,1,2,1,53,-11,11349,13461,9327,1368,1538,11360,13469,9327,1368,1538,15605,unknown,yes,no,cellular,1.4,93.444,-36.1,1,1,0.65908882
21398,290000,1,3,1,53,271508,261713,267792,273208,277225,284010,11000,11800,11500,10000,11000,9000,blue-collar,no,yes,cellular,1.4,93.444,-36.1,1,0,0.526594004
21399,360000,1,1,1,54,-281,2520,NA,434,NA,993,3011,7545,502,2205,5,1799,technician,yes,no,cellular,1.4,93.444,-36.1,0,0,0.092789134
21400,110000,1,2,1,56,93983,88777,82501,54458,45943,44724,3371,2636,1883,1584,1604,2008,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.024692307
21401,220000,2,1,2,27,375,750,375,375,750,375,750,0,375,750,0,420,admin.,yes,no,cellular,1.4,93.444,-36.1,0,1,0.789920558
21402,120000,2,2,3,59,82172,NA,85919,86910,NA,86370,0,7898,3300,3300,0,3149,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.427563044
21403,50000,2,3,2,26,6450,10744,0,0,0,239,4500,0,0,0,239,3363,admin.,yes,no,cellular,1.4,93.444,-36.1,0,1,0.019118317
21404,70000,2,2,1,37,67374,70890,NA,67266,NA,67046,6044,0,2975,2505,2590,2610,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.985334458
21405,30000,2,2,2,35,29728,30479,13052,NA,NA,0,1779,3345,0,0,0,0,unknown,yes,no,cellular,1.4,93.444,-36.1,0,0,0.770163527
21406,60000,2,2,1,32,13070,14542,NA,16706,17188,17394,2000,2000,1278,760,631,786,entrepreneur,no,no,cellular,1.4,93.444,-36.1,1,1,0.604859368
21407,110000,2,2,2,28,35208,36619,NA,40332,41772,43052,2000,2000,3000,2000,2000,2000,blue-collar,yes,yes,cellular,1.4,93.444,-36.1,0,1,0.263633995
21408,30000,2,3,1,30,1483,1378,NA,NA,1746,780,1378,2781,3067,35,780,3308,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.128584974
21409,60000,2,3,1,34,53748,41668,NA,NA,NA,29545,1778,2000,1748,1500,2600,1000,admin.,yes,yes,cellular,1.4,93.444,-36.1,1,0,0.505842473
21410,60000,2,1,2,26,959,0,849,1120,327,531,0,849,1120,327,531,188,technician,no,no,cellular,1.4,93.444,-36.1,1,1,0.73171903
21411,30000,2,2,2,24,16704,18121,19030,19424,18818,23307,2000,1500,1000,0,5000,2000,blue-collar,no,no,cellular,1.4,93.444,-36.1,0,0,0.86083203
21412,60000,2,3,1,49,60335,52211,NA,49311,NA,51346,6751,6803,1821,1800,1866,1896,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.620947544
21413,180000,2,4,2,26,42086,96998,NA,135900,NA,160881,90402,100028,20000,26000,7000,6654,admin.,yes,no,cellular,1.4,93.444,-36.1,0,1,0.134321304
21414,240000,2,2,1,34,65883,66386,67444,68461,69423,70843,3000,3038,3057,3000,3000,3500,technician,yes,no,cellular,1.4,93.444,-36.1,0,0,0.338732912
21415,220000,2,1,2,30,NA,316,NA,4188,3473,7653,316,541,4188,3473,7653,2280,technician,no,no,cellular,1.4,93.444,-36.1,1,1,0.954153107
21416,1.00E+05,2,3,1,35,390,390,0,780,0,0,390,0,780,0,0,0,technician,yes,no, ,1.4,93.444,-36.1,1,1,0.860264084
21417,180000,2,1,2,27,4676,5764,6837,9367,8758,8800,1500,1500,2989,0,500,500,admin.,no,yes, ,1.4,93.444,-36.1,0,0,0.769588659
21418,140000,2,2,1,26,128720,129996,132004,127275,48724,48875,6450,7000,5000,2000,2000,2000,self-employed,no,no,cellular,1.4,93.444,-36.1,1,1,0.642757699
21419,60000,2,2,1,27,25547,24838,27725,26981,28921,29506,0,3300,0,2400,1200,1300,retired,no,no,cellular,1.4,93.444,-36.1,0,1,0.248491708
21420,90000,2,3,1,56,NA,57898,57739,55499,NA,47850,2670,2690,3041,3790,2000,2000,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.525209419
21421,50000,2,2,2,27,16557,17975,20366,NA,23541,23027,2000,3000,3000,1500,0,1000,technician,yes,no, ,1.4,93.444,-36.1,0,0,0.054239505
21422,290000,2,1,2,28,125679,113486,116427,103550,64527,64030,4315,6000,4000,3000,2500,3000,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.319633147
21423,4.00E+05,2,1,2,47,NA,8155,NA,10570,15120,11453,8195,11755,10617,15189,11495,18506,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.851335094
21424,60000,2,2,2,35,42174,40510,20513,22123,17094,18668,3090,10709,22154,1000,2000,700,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.468854957
21425,60000,2,2,2,29,10450,3388,11722,10937,21528,20835,1011,11000,1220,21528,780,17,admin.,no,no,cellular,1.4,93.444,-36.1,0,1,0.526766141
21426,180000,2,2,2,29,0,0,4690,0,150,193,0,4690,0,150,193,3403,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.293324698
21427,130000,2,2,2,24,128499,131370,123434,122806,NA,127992,5100,4500,4400,4500,4700,6400,management,yes,no,cellular,1.4,93.444,-36.1,1,1,0.711824338
21428,110000,2,1,2,24,85123,40882,35428,NA,44097,42543,2000,2000,5000,5000,0,2000,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.061706785
21429,160000,2,2,2,35,24306,25590,29169,28406,NA,NA,2000,4000,0,1200,2000,1300,admin.,yes,no,cellular,1.4,93.444,-36.1,0,1,0.249327537
21430,5.00E+05,2,1,2,25,-46,9412,1260,0,1121,6566,9458,1260,0,1121,6000,3000,admin.,yes,no,cellular,1.4,93.444,-36.1,1,1,0.194638485
21431,160000,2,1,2,26,5323,1714,2003,2580,0,380,1726,2235,2605,0,380,1488,admin.,yes,no,telephone,1.4,93.444,-36.1,0,0,0.821508307
21432,80000,2,1,2,29,0,416,832,NA,832,0,416,832,28940,832,0,416,technician,no,no, ,1.4,93.444,-36.1,0,0,0.747678084
21433,70000,2,1,2,28,NA,39270,603,2288,1380,2028,39270,603,2288,1380,2028,390,blue-collar,yes,no,cellular,1.4,93.444,-36.1,0,1,0.791207867
21434,130000,2,5,2,27,106852,107599,109902,112635,114472,117556,4000,4030,4600,4200,5000,5000,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.319053148
21435,20000,2,3,1,23,5373,7286,8311,11179,10400,3782,2000,1132,3000,1000,3782,3000,self-employed,no,no,cellular,1.4,93.444,-36.1,0,1,0.924041187
21436,90000,2,3,2,27,NA,92290,90719,NA,39200,38531,0,4183,1600,1280,1310,1432,management,yes,no,cellular,1.4,93.444,-36.1,1,1,0.913830668
21437,30000,2,1,2,24,4848,6524,6290,NA,4531,1300,3000,1108,1000,91,26,0,management,no,no,cellular,1.4,93.444,-36.1,1,0,0.161548638
21438,360000,2,2,2,25,354626,356006,351383,335323,NA,333404,14000,14000,12000,12000,12000,12000,management,yes,yes,cellular,1.4,93.444,-36.1,0,0,0.872382215
21439,150000,2,2,2,30,106911,105889,96548,NA,52323,51260,4000,4500,5000,2000,1700,2300,management,yes,no,cellular,1.4,93.444,-36.1,0,1,0.522400989
21440,360000,2,2,1,26,358897,357100,362900,NA,249345,NA,14245,14061,11028,8813,7900,8100,management,yes,yes,cellular,1.4,93.444,-36.1,1,1,0.025668296
21441,160000,2,1,2,29,3462,4673,12741,NA,NA,8922,4000,12841,1000,1000,178,4000,self-employed,unknown,unknown,cellular,1.4,93.444,-36.1,0,0,0.279324535
21442,120000,2,3,1,51,26496,28586,33828,NA,34734,35292,2800,6000,1200,1300,1200,0,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.67701688
21443,160000,2,2,1,25,83005,84023,81765,84265,84437,81265,3900,3300,3906,3000,3100,3120,services,yes,no,cellular,1.4,93.444,-36.1,1,0,0.749368956
21444,190000,2,1,2,27,14671,NA,17574,18943,20405,42921,2000,3000,2000,2000,25921,1400,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.21186703
21445,110000,2,1,2,28,65024,61848,NA,53857,35036,31973,2500,2900,2000,2000,2000,2000,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.33829162
21446,290000,2,2,2,26,NA,254619,226755,155527,NA,107792,9596,7700,4402,3300,3100,4000,technician,yes,no,cellular,1.4,93.444,-36.1,0,1,0.084400633
21447,20000,2,1,2,24,0,1516,NA,0,0,1500,1516,500,0,0,1500,0,technician,no,yes,cellular,1.4,93.444,-36.1,0,0,0.719534053
21448,2.00E+05,2,1,2,28,0,344,344,344,NA,0,344,0,0,0,0,250,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.663756455
21449,440000,2,1,2,30,NA,612,NA,171244,150897,117870,612,87426,130007,3018,15000,51663,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.842277484
21450,70000,2,1,2,27,43616,44597,45784,NA,NA,48347,2000,2200,1800,2000,1800,2000,technician,no,no,cellular,1.4,93.444,-36.1,0,1,0.654350445
21451,160000,2,2,2,24,39604,24023,NA,18933,12763,0,1378,1533,1000,255,0,0,self-employed,yes,no,cellular,1.4,93.444,-36.1,0,0,0.420580203
21452,120000,2,2,2,30,140,3230,3011,NA,NA,1538,3230,3011,1964,1883,1538,1911,admin.,yes,no,cellular,1.4,93.444,-36.1,0,1,0.054797215
21453,20000,2,3,1,22,16358,17063,18406,18992,NA,16944,1282,1625,1209,1000,570,411,management,yes,yes,cellular,1.4,93.444,-36.1,0,1,0.082353059
21454,310000,2,1,2,27,1000,304,1852,2587,NA,14761,152,1868,2587,8441,14761,3418,retired,no,yes,cellular,1.4,93.444,-36.1,0,1,0.729408452
21455,80000,2,3,1,29,15008,17434,19145,21807,NA,27038,3000,2000,3000,3000,3000,1000,management,no,no,cellular,1.4,93.444,-36.1,1,1,0.332016828
21456,180000,2,2,2,29,77494,75658,76942,80419,90715,37376,0,3100,5000,11000,1000,1000,technician,yes,no,cellular,1.4,93.444,-36.1,1,0,0.169212763
21457,250000,2,1,2,28,176925,179079,186166,189786,195130,NA,7000,10000,10000,10000,7300,8000,management,no,no,cellular,1.4,93.444,-36.1,1,0,0.548238367
21458,180000,2,2,2,24,8031,9269,9029,11186,23320,6666,2009,2626,3000,23320,1000,1000,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.62496917
21459,130000,2,2,2,29,120844,123333,NA,129249,NA,129155,4500,5000,5000,5000,4700,5000,management,no,yes,cellular,1.4,93.444,-36.1,0,0,0.047506928
21460,330000,2,3,1,27,7098,4863,906,46353,2175,30824,4885,906,46789,10,30824,6269,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.348866506
21461,310000,2,2,2,29,135195,78756,44127,44782,2108,1983,3500,2500,2150,1000,2000,119943,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.911423601
21462,70000,2,1,2,25,27990,24526,25532,25971,NA,14930,1394,1790,1229,519,687,557,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.657391196
21463,30000,2,2,2,29,18872,21734,21103,NA,22273,22814,3500,0,2500,0,900,1000,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.619495093
21464,290000,2,2,1,29,112676,113924,116828,119857,122243,124885,4500,4630,4857,4251,4485,4493,services,yes,no,cellular,1.4,93.444,-36.1,1,1,0.680080508
21465,260000,2,1,2,29,19006,19113,16376,2590,NA,390,6005,1525,2590,390,390,390,admin.,yes,no,cellular,1.4,93.444,-36.1,0,0,0.054249036
21466,250000,2,1,2,26,187336,184608,188570,NA,205272,208778,10000,10065,10000,20000,10000,20000,technician,yes,no, ,1.4,93.444,-36.1,0,1,0.888759651
21467,120000,2,2,2,28,0,NA,0,0,0,0,0,0,0,0,0,0,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.248625631
21468,230000,2,1,2,26,166511,159766,NA,136502,122572,110839,6722,6500,6020,4056,4000,4500,unknown,no,no,cellular,1.4,93.444,-36.1,1,0,0.734363588
21469,390000,2,1,2,27,375023,376767,359292,348513,272077,225079,13313,13705,15454,144206,9000,10000,technician,yes,no,cellular,1.4,93.444,-36.1,0,0,0.126802677
21470,30000,2,2,1,28,435,0,0,295,-5,NA,0,0,295,5,0,0,technician,no,no,cellular,1.4,93.444,-36.1,1,1,0.890533192
21471,50000,2,2,2,26,49119,44419,42521,38517,19221,19774,0,3213,1331,1000,1000,1100,admin.,no,no,cellular,1.4,93.444,-36.1,1,0,0.66862948
21472,180000,2,1,2,28,49550,43015,50238,49461,43877,32411,3006,10017,2018,1022,2322,23023,admin.,no,no,cellular,1.4,93.444,-36.1,1,1,0.542230042
21473,5.00E+05,2,2,2,34,367463,287148,262173,NA,9685,-39046,10584,30232,3018,1335,30000,10000,housemaid,yes,no,cellular,1.4,93.444,-36.1,1,1,0.453926625
21474,50000,2,1,2,29,2463,0,NA,536,326,652,0,0,536,326,652,0,technician,yes,no,cellular,1.4,93.444,-36.1,0,0,0.924767599
21475,80000,2,2,1,28,8432,928,3602,5495,10059,5700,928,3602,5495,10109,5700,3502,technician,no,yes,cellular,1.4,93.444,-36.1,0,0,0.201061397
21476,460000,2,2,1,28,25537,23314,NA,3316,3316,3316,1335,10000,3316,3316,3316,3316,admin.,no,no,cellular,1.4,93.444,-36.1,1,0,0.057200523
21477,150000,2,3,1,28,3558,4725,2980,3234,0,0,2000,1000,2234,0,0,0,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.75293221
21478,50000,2,2,1,27,48292,47171,37779,28424,NA,27509,2300,1900,1500,1194,1000,1000,technician,yes,no,cellular,1.4,93.444,-36.1,1,1,0.801114586
21479,20000,2,1,2,27,5888,4088,6597,9333,4133,8456,4813,6597,5000,4431,8500,8032,technician,no,no,cellular,1.4,93.444,-36.1,1,0,0.573310364
21480,350000,2,1,2,33,14118,4278,8621,NA,NA,2267,3922,8621,970,1000,1917,454,technician,no,no,cellular,1.4,93.444,-36.1,0,1,0.046549614
21481,20000,2,2,1,24,19915,19902,NA,20686,20073,19470,600,0,2000,0,0,0,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.222743107
21482,4.00E+05,2,1,2,29,3807,3168,372,20031,NA,NA,3168,372,20231,916,30979,1984,admin.,no,no,cellular,1.4,93.444,-36.1,1,0,0.339858431
21483,490000,2,2,2,35,NA,45281,NA,NA,20205,6483,3000,5015,5007,20205,3000,1181,admin.,no,no,cellular,1.4,93.444,-36.1,0,1,0.254825307
21484,280000,2,1,2,30,596,645,2550,NA,1148,785,645,2550,349,1148,785,175,self-employed,no,no,cellular,1.4,93.444,-36.1,1,0,0.426642392
21485,50000,2,2,2,23,NA,48599,NA,NA,NA,NA,1773,2246,2000,3000,1725,6120,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.159001943
21486,20000,2,2,1,24,19891,15895,17140,18457,21381,18914,0,1500,1600,1646,678,1000,technician,no,no,cellular,1.4,93.444,-36.1,0,0,0.953357326
21487,90000,2,1,2,27,46588,49496,48425,50611,52764,55898,4000,0,3000,3000,4000,2043,blue-collar,yes,no,cellular,1.4,93.444,-36.1,0,0,0.304219883
21488,150000,2,1,2,29,1639,592,3784,NA,NA,5400,592,3791,2340,5920,5400,0,self-employed,no,no,cellular,1.4,93.444,-36.1,0,1,0.671867208
21489,70000,2,1,2,28,NA,38402,39476,40818,41833,45165,2000,2000,2000,2000,4000,0,management,no,no, ,1.4,93.444,-36.1,1,1,0.077180406
21490,230000,2,1,2,30,1432,1094,665,582,NA,746,1094,665,582,472,746,633,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.176194258
21491,2.00E+05,2,2,2,29,3334,4772,NA,10519,NA,8702,1500,3000,3000,1000,2000,2000,admin.,no,no,cellular,1.4,93.444,-36.1,0,0,0.684066115
21492,5.00E+05,2,2,2,28,182416,150298,NA,58009,47336,7112,5000,3850,3248,13736,14256,220371,admin.,yes,no,cellular,1.4,93.444,-36.1,1,0,0.690794197
21493,160000,2,2,2,28,968,NA,1841,441,3438,3046,710,1913,0,3456,3054,1224,admin.,no,no, ,1.4,93.444,-36.1,1,1,0.786558514
21494,250000,2,2,1,29,390,0,49140,32699,32949,NA,0,49140,1596,5000,2000,1800,blue-collar,yes,no,cellular,1.4,93.444,-36.1,1,1,0.002585244
21495,60000,2,2,2,27,NA,48934,44653,NA,NA,41796,2200,5000,2000,1500,2000,1600,technician,yes,no,cellular,1.4,93.444,-36.1,0,1,0.385816358
